match_index,time_seconds,team_name,paradigm,alive_agents,cumulative_eliminations,cumulative_accuracy,cumulative_win_rate,obstacle_count
10,31.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,32.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,32.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,32.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,33.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,33.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,33.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,34.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,34.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,34.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,35.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,35.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,35.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,36.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,36.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,36.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,37.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,37.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,37.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,38.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,38.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,38.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,39.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,39.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,39.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,40.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,40.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,40.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,41.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,41.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,41.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
